-179.036,2.25017,0.0411819,1.6395,0.594308,0.00269035,0.436864,0.456202,1.03102,7.37327,1.34899,0.000437629,0.156106,0.00451088,14.0966,0.0115193,
-178.999,2.29183,0.486963,2.06559,10.7892,5.67067,0.86893,0.501982,2.99361,0.848737,0.118756,0.750469,0.213747,0.0556314,36.3643,10,
-179.059,2.24051,1.05672,0.120173,7.29404,3.29072,0.682201,0.501805,0.285143,0.135293,0.0554039,0.116405,0.133797,0.0561275,14.7597,0.0318773,
-179.045,2.24731,0.107359,1.73887,0.124488,1.0545,0.0256206,0.00170112,0.991028,0.818113,0.915455,0.249056,0.242721,0.0755765,7.37482,0.0303364,
-179.032,2.27158,4.57238,3.42258,5.2717,5.60138,0.155217,1.06972,0.000534518,0.0516665,0.360929,0.184401,0.00339402,0.00622648,21.9723,0.272142,
-179.022,2.26258,0.0993607,0.175116,0.240558,0.472135,2.80046,0.34112,0.156615,1.98866,0.272945,0.00459821,0.0354185,0.49738,8.2188,0.134432,
-179.027,2.22277,0.0535334,0.547937,0.113272,0.00175472,0.972392,0.157521,0.0594779,0.0214122,0.148154,0.0339045,0.00110066,0.00550084,3.16154,0.0455832,
-179.044,2.28469,1.21953,6.11541,0.0115183,1.48027,4.98009,1.90314,0.402639,0.0475218,0.0108979,0.1053,0.0638088,0.0250905,17.6061,0.240909,
-179.049,2.2599,0.655019,0.00348807,0.0198223,1.44948,1.32375,0.00106268,5.70333,4.31585e-05,0.638957,0.130807,0.0127311,0.0279823,20.9665,10,
-179.036,2.2751,1.2717,1.11202,0.374481,5.05581,0.12582,3.03086,0.576539,2.15588,0.0449873,0.139161,0.119466,0.0686278,15.1828,0.107466,
-179.012,2.27025,0.244039,1.39993,1.30786,0.213919,0.47061,3.93241,0.958791,3.67599,3.21877,0.248791,0.0819448,0.00175028,16.7743,0.019478,
-179.035,2.26674,0.00592878,0.000507962,4.62541,0.0133788,4.25643,1.50061,1.79228,5.26168,0.037773,0.360244,0.0317817,0.362777,19.2525,0.00374469,
-179.027,2.2602,4.01967,0.000317573,0.416511,0.010658,4.71867,0.00266844,1.41294,9.58113,7.25957,0.015739,0.29265,0.0508366,28.7863,0.00492788,
-179.022,2.2853,1.86449,4.50708,1.00294,0.152677,0.743228,2.07292,1.29511,2.37371,0.414753,0.474854,0.125915,0.0117648,16.1404,0.100915,
-179.025,2.29543,0.107386,6.09995,1.53858,1.95443,1.12189e-05,2.64042,2.37931,0.973521,3.15994,1.04618,0.0620112,0.0100489,21.1167,0.144906,
-179.038,2.25528,0.114601,10.3828,0.11787,0.0584437,0.172856,1.63021,1.03062,0.148045,0.0160476,0.00459934,0.0978402,0.440902,15.3076,0.092727,
-179.021,2.29536,0.102986,0.612801,1.35805,0.797343,0.345629,1.45814,1.45767,4.7259,4.78818,0.03553,0.00142197,0.130914,16.8802,0.0656706,
-179.029,2.25768,0.0431848,0.506982,0.0307643,0.0317919,0.0973639,1.20338,2.79038,2.14635,0.386462,0.003384,0.295865,1.05932,9.70356,0.108325,
-179.028,2.28577,1.53835,1.62257,0.153007,0.233003,0.150186,1.18561,0.335845,3.57212,3.43464,0.0891784,0.207749,0.845003,14.4325,0.0652412,
-179.028,2.20842,0.0783176,0.00561647,0.00120586,0.195057,0.0132081,0.0012976,0.00589812,1.04977,0.278837,0.000180284,0.00179322,0.00182061,2.86258,0.229581,
-179.022,2.27224,2.83063,0.265022,1.27717,1.09473,1.29378,1.47837,2.19246,4.24505,0.291493,0.0494024,0.0085651,0.0789004,16.4091,0.303519,
-179.044,2.27723,0.00166139,0.036478,0.441741,3.99103,1.46035,0.123095,0.0354173,0.167766,2.79958,0.00771928,0.482258,0.0243481,10.7978,0.226383,
-179.033,2.22148,0.000437531,0.0969895,1.30441,0.0138694,0.00805383,1.30282,1.35803,0.0224302,0.630015,0.0823079,0.00715461,0.00190372,5.92202,0.0936032,
-179.026,2.23607,0.265805,0.918832,0.424393,0.00318574,0.571671,1.39806e-06,1.79684,0.752938,0.00577073,0.241016,0.00170584,0.119555,6.11336,0.0116521,
-179.03,2.25573,0.165837,0.0223505,3.40516,1.53559,1.07429,0.286886,2.25432,0.202647,2.87436,0.889886,0.432089,0.126911,14.4239,0.153519,
-179.027,2.1996,0.0226424,0.213629,0.0111806,0.010046,0.80475,0.000602134,0.0398166,0.00212761,0.0509838,0.0701536,0.0079631,0.00133098,2.28863,0.0534008,
-179.022,2.26024,0.309551,4.7229,4.08264,2.49655,1.92602,0.177476,2.21139,0.194512,0.114132,0.48513,0.00228686,0.239133,17.9811,0.0193786,
-179.034,2.24681,0.215801,1.64217,0.378774,0.0336062,0.000278027,1.98665,3.58045,0.0631786,0.184047,0.270815,0.0718969,0.0632708,9.63385,0.142922,
-179.017,2.24453,1.29259,0.0959828,0.980163,0.312283,0.526022,3.25653,3.57943,0.114349,0.0223226,0.213626,0.186011,0.0359348,11.8634,0.248142,
-179.015,2.27432,0.815912,3.24018,0.676188,2.27218,1.44188,0.252936,1.49531,1.32599,2.72384,0.406639,0.0930883,0.114562,15.9475,0.0888363,
-179.03,2.31136,2.98111,0.921058,2.38581,2.4773,2.14387,6.38953,2.19689,3.20507,4.13175,0.0149231,0.0270928,0.000821434,27.8833,0.0080875,
-179.022,2.2728,4.69491,4.31015,1.66815,0.577405,3.24183,7.89363,0.172783,0.258914,0.34058,0.363444,0.305444,0.0600158,25.021,0.133736,
-179.03,2.22506,1.67701,5.20791,1.26107,0.0513243,4.22804,1.60162,0.255774,0.10398,0.0346537,1.0606e-05,0.000305519,0.130136,15.8662,0.314391,
-179.034,2.21261,0.0319388,3.78468,0.00617768,0.396864,1.35964,0.00382632,1.00154,0.0112525,3.04807e-06,0.0618278,0.0242361,0.0179802,7.8487,0.148728,
-179.027,2.28287,2.69575,0.694603,0.102094,1.42832,5.92803,2.06357,0.704427,0.000474192,1.50316,0.133681,0.114073,0.333955,16.7345,0.0323285,
-179.037,2.26092,0.2084,0.0652317,0.0210901,0.0671703,6.34007,0.164782,4.21812,2.53336,2.1424,0.0875533,0.142581,0.261881,17.5494,0.296734,
-179.017,2.26395,3.36804,0.907729,0.152857,1.1263,0.270521,0.00323132,2.47679,0.00052337,0.000666745,0.294671,0.307322,0.00404371,10.0101,0.0973953,
-179.01,2.2657,0.49917,4.13246,0.21189,0.457401,0.0016892,5.41203,4.30403,5.37288,0.00801079,0.382044,0.0372713,0.0140865,21.888,0.055084,
-178.993,2.24459,0.60697,0.678451,0.0620212,0.217686,0.0048554,5.10789,0.00671434,1.25548,0.605994,1.53013,0.00931201,9.78347e-06,11.1182,0.0327052,
