-179.036,2.293,0.708171,0.0787733,0.182826,0.171973,0.0787221,2.10953,0.182548,0.0882763,0.522212,0.0371927,0.0116813,0.00829634,5.20779,0.0275907,
-178.999,2.2407,0.0189233,0.000277442,2.11124,0.595719,0.105507,0.818771,0.00442572,0.00287831,0.003844,0.0288879,0.0248633,0.0140571,4.76316,0.0337688,
-179.059,2.23688,0.0124415,0.00885173,0.0545184,0.00187762,0.0417436,1.2581,0.0976127,0.0126258,0.104587,0.00199963,0.0321336,0.00887069,2.67231,0.0369551,
-179.045,2.2194,0.00657288,0.0373892,0.0475207,0.00261306,3.23507,0.455066,0.0306669,0.358319,0.00151827,0.205741,0.000623655,0.000232523,5.38836,0.00703234,
-179.032,2.28077,0.290081,0.828868,3.66234,0.567811,1.07319,0.307601,0.384756,0.0774925,0.198782,0.0969019,0.0712879,0.00544874,8.65682,0.0922513,
-179.022,2.2536,0.0763364,0.62477,0.553037,0.0274085,0.121899,0.072749,0.0187716,0.651377,0.803134,0.00115729,0.00194977,0.000170871,13.9528,10,
-179.027,2.19323,8.29789e-07,0.00156789,8.6621e-05,0.00117751,0.000824621,0.0176654,8.48149e-06,6.64846e-05,0.0112925,0.000462766,0.000178668,0.000187452,1.11521,0.0816914,
-179.044,2.27767,1.35461,0.000655917,0.0112452,1.06361,0.968109,0.856494,1.35147,0.00560588,0.261011,0.00261563,0.000491643,0.0171079,16.893,10,
-179.049,2.27043,1.74341,0.203452,0.0390078,0.0666162,1.15794,0.134884,0.0618376,2.16222,0.0179884,0.00520503,0.0072471,0.121666,6.8286,0.107126,
-179.036,2.21826,3.7772e-06,0.0389037,0.00822016,0.017297,0.144298,0.000160291,0.000710496,0.562484,1.18459e-07,6.72767e-05,0.151162,0.0213678,1.95288,0.00820084,
-179.012,2.2434,1.19505,0.0162979,0.133234,0.00778451,0.658304,0.875692,0.010015,0.293385,0.0303364,0.180241,0.0101395,0.0477801,4.55898,0.100728,
-179.035,2.27222,0.416105,0.383864,0.0206309,0.32564,0.0170644,0.473948,0.125565,0.180698,0.0689993,0.126107,0.0669157,0.0138091,3.26862,0.0492747,
-179.027,2.29842,0.288721,2.52088,0.307929,1.17028,0.0573397,0.619201,0.0132692,0.279876,0.808272,0.0117667,0.00253441,0.188895,7.48711,0.218147,
-179.022,2.264,0.0185783,0.115924,0.476196,0.0378329,0.0708726,0.306808,0.0169077,0.794665,0.636669,0.0267638,0.0638367,0.0230409,13.5881,10,
-179.025,2.29131,0.00175636,1.57577,0.503833,0.460926,0.0518853,1.01788,0.278363,0.614366,1.0168,0.310391,0.00836091,0.0155947,6.98664,0.130713,
-179.038,2.24054,5.51902,0.00219422,0.131926,1.19255,0.151694,0.291678,0.0331519,0.00199364,0.00237336,0.0183235,0.00358475,0.0437403,8.57496,0.182727,
-179.021,2.2223,0.000473923,0.000140896,0.540424,0.123827,0.0130304,0.141663,0.0121438,0.00131169,0.24606,0.0047805,1.20116e-05,0.020108,12.104,10,
-179.029,2.24373,0.0221014,0.0542971,0.097343,0.798071,0.660651,0.374932,0.0032249,0.0457467,0.158932,0.0800502,0.00156716,0.0113923,3.31115,0.00284059,
-179.028,2.18263,0.00286971,0.0774056,0.0317599,5.60708e-05,0.0111384,0.247015,0.280615,0.000330475,0.129959,0.00243592,0.000418618,0.000101675,1.78509,0.000984986,
-179.028,2.18011,0.00196346,0.0509488,8.03989e-05,0.00532486,0.0519669,0.23408,0.239716,0.00759859,0.0662168,0.000165546,0.000146529,1.98617e-06,1.79666,0.138453,
-179.022,2.19944,2.08038e-05,0.692189,0.226769,0.1409,0.208322,0.00187471,0.0192427,0.0288311,0.00281347,2.5109e-05,0.027707,0.000108674,2.47503,0.126227,
-179.044,2.2613,0.000121823,0.705878,1.1631,0.0332793,0.058519,0.0843227,0.88687,1.73301,0.0294966,0.00193478,0.0237505,0.0174014,5.74175,0.00406959,
-179.033,2.21715,0.352376,0.000997282,0.0107368,0.0268271,0.0487874,0.381929,0.000418945,0.160032,0.0384531,0.0171665,0.000198441,0.000472489,2.17622,0.137827,
-179.026,2.27388,0.436588,0.452655,0.0641644,0.070956,0.00948322,0.172758,2.26398,0.219454,0.0323475,0.0374696,0.000358,0.0227828,5.00936,0.226355,
-179.03,2.2304,0.108696,0.0110913,1.75216,0.0169247,0.233433,0.100688,0.000295792,1.03001,1.63142,0.0912371,1.73997e-06,1.66304e-05,6.13759,0.161614,
-179.027,2.22335,0.0145158,0.111793,0.506041,1.71872,0.000252561,0.07769,0.102726,0.0141701,0.983426,8.97373e-05,0.00635295,0.142426,4.79836,0.120154,
-179.022,2.24513,0.00761041,0.124063,0.40961,0.138914,0.176245,0.0343141,0.140259,2.63253e-05,0.352089,0.00102485,0.181608,0.00738572,2.59385,0.020701,
