-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,3.41121e-05,0.00248598,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,6.49648e-05,1.56193e-05,-0.0001,-0.0001,-0.0001,2.88076e-06,2.01699e-07,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,8.74039e-08,-0.0001,2.75319e-08,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0216593,-0.0001,-0.0001,0.00307515,-0.0001,-0.0001,-0.0001,0.0114242,0.000382917,-0.0001,-0.0001,0.00869547,-0.0001,-0.0001,6.13989e-06,0.00308343,0.00203911,-0.0001,-0.0001,0.000270779,-0.0001,6.10852e-06,-0.0001,-0.0001,-0.0001,6.19812e-05,0.000144114,5.29479e-05,4.7337e-05,-0.0001,6.78634e-06,2.42471e-05,2.51369e-06,3.23456e-07,-0.0001,3.26859e-07,-0.0001,-0.0001,-0.0001,1.79287e-07,6.03261e-08,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,6.82538e-10,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.00380519,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.00301535,-0.0001,-0.0001,0.0163016,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,7.02134e-05,-0.0001,-0.0001,-0.0001,0.000223379,0.000164359,-0.0001,0.000362922,-0.0001,2.88309e-08,-0.0001,1.97918e-05,4.6435e-05,-0.0001,6.03518e-07,-0.0001,1.49505e-06,-0.0001,1.08481e-06,1.44577e-06,1.59112e-06,-0.0001,1.37058e-06,-0.0001,-0.0001,2.1408e-08,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0333007,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.00694031,-0.0001,-0.0001,-0.0001,0.0159709,-0.0001,-0.0001,0.00197307,0.024991,0.00840794,0.0026619,-0.0001,0.00471142,-0.0001,0.00468496,-0.0001,0.00219784,-0.0001,0.00098276,-0.0001,0.000339947,0.000230701,-0.0001,0.000198463,5.44235e-05,4.7854e-05,-0.0001,-0.0001,5.57722e-05,8.59982e-05,4.95919e-06,2.44761e-05,2.8593e-06,8.09704e-06,9.36342e-06,2.9822e-07,-0.0001,3.96477e-07,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,1.14268e-09,2.53557e-08,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,2.22621e-09,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0123612,0.00618802,-0.0001,-0.0001,1.99146e-05,0.000205064,0.00153015,-0.0001,0.00118394,-0.0001,0.000175044,0.000471776,0.000449848,0.000101006,0.000288067,4.58374e-05,-0.0001,-0.0001,-0.0001,3.28993e-05,5.28438e-06,2.14757e-05,3.00297e-08,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,1.56656e-07,-0.0001,-0.0001,-0.0001,-0.0001,1.56039e-09,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0666485,-0.0001,-0.0001,0.0528362,-0.0001,-0.0001,-0.0001,0.00154301,0.0223533,-0.0001,0.00165704,-0.0001,0.00942959,0.00400124,0.00293002,0.00425125,0.000684344,0.00170392,0.00178295,0.000151829,-0.0001,0.000395577,0.000140701,0.0004612,0.000199275,0.000430929,7.91805e-05,0.000105422,0.000127785,-0.0001,1.07986e-05,-0.0001,3.07441e-06,1.37969e-06,3.14052e-06,2.64579e-06,2.55718e-06,-0.0001,-0.0001,8.61654e-07,-0.0001,3.35728e-07,-0.0001,3.32271e-08,7.66683e-08,8.09277e-08,7.69626e-09,-0.0001,4.56268e-11,-0.0001,-0.0001,3.62546e-09,2.30184e-10,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.441512,-0.0001,0.106627,-0.0001,-0.0001,-0.0001,0.182204,-0.0001,0.411198,0.00128145,0.184559,-0.0001,-0.0001,0.00951445,0.00910309,0.0338404,-0.0001,0.0294009,0.00180071,0.00506877,0.000672253,0.00625954,-0.0001,0.00307977,0.00222261,0.00370734,0.00469093,0.00070362,0.000471577,0.000644047,0.000493475,0.000268323,-0.0001,0.000123076,8.70854e-06,7.34814e-05,1.19022e-05,7.17035e-05,1.34658e-05,3.34213e-05,1.58796e-05,4.9552e-06,2.58275e-06,8.73726e-07,2.40743e-09,6.20679e-06,3.59159e-07,-0.0001,-0.0001,-0.0001,3.60136e-08,-0.0001,1.66638e-07,-0.0001,6.59494e-08,4.07428e-11,1.8345e-08,-0.0001,-0.0001,-0.0001,-0.0001,4.17487e-10,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,
