-179.055,2.20553,0.00546922,0.237544,0.626308,0.119791,0.289638,0.0502726,0.000485931,0.00826853,0.000310351,0.00773617,8.11915e-05,0.000834754,2.34674,0,
-179.024,2.24623,1.21879,1.51715,0.00165928,0.0385005,0.26246,2.05339,0.496871,1.8233,1.28151,0.00151053,0.0705769,0.0476,9.81333,0,
-179.047,2.26062,4.02735,0.00033205,1.21073,7.54843,0.0480485,0.785923,0.269591,1.39665,0.809058,0.146058,0.139991,0.000434416,17.3826,0,
-179.032,2.27817,9.29859,0.0132935,6.60812,0.0358501,0.269156,0.26444,0.566045,0.058116,2.77378,0.213231,0.0737923,0.0573032,21.2317,0,
-179.045,2.25395,5.44184,3.35603,0.0227654,2.6222,0.152591,4.45151,0.591042,0.0467178,0.340912,0.152456,0.070605,8.68916e-06,18.2487,0,
-179.041,2.27316,1.18391,0.0764355,10.4224,8.84535,1.1983,0.130001,1.12368,1.19968,0.312406,0.37053,0.000539578,0.566205,26.4295,0,
-179.036,2.26401,0.0373286,5.47832,1.33445,0.526497,0.790153,2.31613,2.03245,2.83303,0.0751582,0.147264,0.160902,0.076275,16.808,0,
-179.066,2.24982,3.36054,0.185137,0.7326,0.107694,1.83666,1.14223,0.359756,0.715446,0.0159967,0.0128293,0.000370599,0.185235,9.6545,0,
-179.054,2.25479,0.00609841,0.4749,0.00127907,0.0642562,0.0132754,0.0500585,1.87493,0.0219533,0.942373,0.154686,0.0024136,0.163871,4.77009,0,
-179.032,2.20844,0.255449,0.038735,0.0232072,0.0180263,0.402399,0.0382257,0.246782,0.301984,0.0554009,0.0177408,0.000217721,0.000463585,2.39863,0,
-179.044,2.24824,0.00782286,2.43791,0.0141134,1.42944,0.185121,0.0682329,0.654978,5.26856,0.0263413,0.0516909,0.0254049,0.0278019,11.1974,0,
-179.046,2.26678,9.62592,0.640801,0.138274,0.0418626,0.981262,0.026113,0.0401833,2.06769,1.28142,0.0384393,0.124714,0.0660829,36.0728,20,
-179.036,2.21771,0.0116733,1.32764e-05,0.535868,1.30325,0.894248,1.78695,0.112575,0.000675616,0.00101371,0.089948,0.132084,0.0172937,5.88559,0,
-179.023,2.24792,1.98314,0.500675,1.43264,2.17969,0.170237,0.479367,1.81633,0.169105,1.95655,0.0144385,0.0275195,0.104616,11.8343,0,
-179.036,2.25417,1.36441,0.925568,0.0118315,1.38501,0.0905737,1.16426,0.518733,0.04742,4.63609,0.0618878,0.0277029,0.0552859,11.2888,0,
-178.986,2.25601,0.529668,0.0648884,0.000818321,0.0516171,0.00710526,0.208794,3.11412e-05,1.37171,4.08517,0.00468998,0.0840807,0.0102917,7.41887,0,
-179.041,2.24526,0.895165,2.07115,0.794764,0.29345,0.0221557,0.748743,0.266853,0.00851697,0.0406459,0.00580777,0.254849,0.0241684,26.4263,20,
-179.011,2.23919,0.721469,0.126552,0.264199,2.51135,0.272493,1.00004,0.865969,0.258302,0.000120159,0.0546096,0.000359733,0.00967088,7.08513,0,
-178.989,2.26577,0.280823,1.24049,0.0224446,0.00575564,0.963676,1.5709,0.455875,0.0021614,2.63364,0.0923782,0.0962578,0.136734,8.50114,0,
-179.028,2.25217,2.02006,0.506806,0.109421,3.11542,1.27136,0.911006,0.974933,5.47594,0.000814019,0.987568,0.0781649,0.00957047,16.4611,0,
-179.053,2.29118,2.79897,7.04473,0.576331,0.963071,2.62656,1.64671,0.0431005,1.00124,0.0210438,0.177987,0.0317781,0.00852293,17.94,0,
-179.049,2.24411,0.34829,3.06403,0.0128163,0.409842,0.887561,0.0327549,0.228952,0.102936,0.00720687,0.0699506,0.622214,0.000334391,6.78689,0,
-179.046,2.27465,1.13878,1.5938,0.564456,0.865568,0.169307,0.964508,1.87445,0.549464,0.923344,0.243456,0.0108377,0.101636,9.99962,0,
-179.051,2.2781,0.66982,0.0489357,6.81836,0.415489,3.12686,0.819847,2.40033,1.27651,0.0288567,0.410794,0.362894,0.269207,17.6479,0,
-179.02,2.27754,3.51058,0.0615176,0.0560675,1.50647,1.98607,1.41201,0.842675,2.30152,0.191126,0.00123691,0.0407363,0.258752,13.1688,0,
-179.037,2.19501,0.00280204,0.04304,2.50161e-07,0.00528584,0.000116738,0.0199682,0.00214627,0.00758013,0.0615999,0.000258916,0.0191808,0.041441,1.20342,0,
-179.033,2.27649,6.64215,0.466793,0.975235,4.17021,0.058572,0.0406722,0.293997,0.00848028,0.500375,0.374752,0.43667,0.120674,15.0886,0,
-179.029,2.23979,1.54248,0.58874,0.069836,0.058164,0.314564,2.76206,2.22186,0.117866,2.84638,0.0650929,0.599815,0.242101,12.429,0,
-179.04,2.25361,4.84159,0.598197,3.958,0.238107,1.58906,0.106616,1.5231,0.00943235,0.249023,0.0128119,0.0365128,0.020614,14.1831,0,
-179.062,2.23358,0.193658,0.000135973,0.469045,0.938777,0.00749844,1.36897,0.0620019,0.101699,0.116567,0.0818129,0.144838,0.0947383,4.57974,0,
-179.036,2.23494,0.0168891,3.81443,0.396886,0.149555,4.90748,0.465129,0.359655,0.273661,0.12851,0.0997743,8.23688e-08,0.662157,12.2741,0,
